下料批次,零件,面料,零件外轮廓线坐标
L0004,s000208,M0004,"[[1388.04000, 1424.03000], [1389.54000, 1396.43000], [1366.43000, 1378.64000], [1363.54000, 1379.33000], [1357.74000, 1380.64000], [1351.54000, 1381.74000], [1345.24000, 1382.74000], [1238.04000, 1442.53000], [1269.83000, 1444.53000], [1285.54000, 1446.03000], [1293.54000, 1446.83000], [1301.83000, 1447.83000], [1309.93000, 1448.94000], [1318.64000, 1450.24000], [1327.83000, 1451.44000], [1335.04000, 1452.62000], [1336.14000, 1452.83000], [1337.24000, 1452.94000], [1343.93000, 1454.03000], [1348.74000, 1454.83000], [1355.33000, 1455.94000], [1361.04000, 1456.83000], [1363.83000, 1457.33000], [1366.54000, 1457.62000], [1369.04000, 1458.12000], [1371.43000, 1458.53000], [1373.33000, 1458.94000], [1375.54000, 1459.33000], [1377.64000, 1459.53000], [1386.14000, 1460.83000], [1388.04000, 1424.03000]]"
L0004,s000209,M0004,"[[623.28000, 923.12000], [623.28000, 920.12000], [622.89000, 914.02000], [622.18000, 907.82000], [620.08000, 896.41000], [618.58000, 890.52000], [616.78000, 884.62000], [612.99000, 873.71000], [608.28000, 862.92000], [603.68000, 854.12000], [598.78000, 845.62000], [593.49000, 837.52000], [587.99000, 829.62000], [582.18000, 822.02000], [576.18000, 814.71000], [569.99000, 807.62000], [563.49000, 800.52000], [537.28000, 774.71000], [524.78000, 763.12000], [518.89000, 757.42000], [513.28000, 751.92000], [508.08000, 746.31000], [503.39000, 740.71000], [498.89000, 734.62000], [494.58000, 728.12000], [490.28000, 721.21000], [486.28000, 714.12000], [475.39000, 693.81000], [449.49000, 700.31000], [445.28000, 701.31000], [437.49000, 703.31000], [428.89000, 705.42000], [420.08000, 707.52000], [410.99000, 709.62000], [388.78000, 714.62000], [366.18000, 719.43000], [343.78000, 723.93000], [309.08000, 730.43000], [274.49000, 736.62000], [239.58000, 742.62000], [165.08000, 754.72000], [90.68000, 766.43000], [7.49000, 779.22000], [7.49000, 1067.42000], [90.68000, 1080.22000], [165.08000, 1091.83000], [239.58000, 1104.03000], [274.49000, 1110.03000], [309.08000, 1116.13000], [343.78000, 1122.72000], [366.18000, 1127.22000], [388.78000, 1132.03000], [410.99000, 1136.92000], [420.08000, 1139.13000], [428.89000, 1141.22000], [437.49000, 1143.33000], [445.39000, 1145.33000], [454.08000, 1147.42000], [475.59000, 1152.91000], [486.28000, 1131.03000], [490.28000, 1123.13000], [494.40000, 1115.63000], [498.58000, 1108.33000], [502.89000, 1101.53000], [510.78000, 1090.42000], [519.39000, 1079.83000], [528.58000, 1069.72000], [553.58000, 1045.12000], [566.39000, 1032.82000], [572.99000, 1026.21000], [579.39000, 1019.53000], [585.58000, 1012.62000], [591.89000, 1005.12000], [603.18000, 989.53000], [608.28000, 980.41000], [612.49000, 971.52000], [616.18000, 962.41000], [617.78000, 957.62000], [619.28000, 952.52000], [621.58000, 942.82000], [622.99000, 932.62000], [623.28000, 926.12000], [623.28000, 923.12000]]"
L0004,s000210,M0004,"[[13448.04000, 258.79000], [13206.04000, 258.79000], [13200.75000, 282.38000], [13197.44000, 296.98000], [13193.84000, 311.88000], [13191.25000, 322.09000], [13190.04000, 326.88000], [13185.94000, 342.38000], [13181.84000, 357.69000], [13179.15000, 367.38000], [13353.15000, 398.48000], [13360.15000, 383.88000], [13363.65000, 377.69000], [13367.65000, 372.19000], [13369.75000, 369.98000], [13372.15000, 367.79000], [13374.84000, 365.69000], [13377.84000, 363.59000], [13380.84000, 361.79000], [13383.84000, 360.09000], [13390.34000, 357.48000], [13397.15000, 355.59000], [13404.15000, 354.19000], [13414.94000, 352.98000], [13425.94000, 352.38000], [13437.15000, 352.29000], [13458.94000, 352.29000], [13470.25000, 352.38000], [13481.15000, 352.98000], [13491.94000, 354.19000], [13498.94000, 355.59000], [13505.84000, 357.48000], [13512.25000, 360.09000], [13515.34000, 361.79000], [13518.34000, 363.59000], [13521.25000, 365.69000], [13523.94000, 367.79000], [13526.44000, 369.98000], [13528.54000, 372.19000], [13532.54000, 377.69000], [13535.94000, 383.88000], [13542.94000, 398.48000], [13716.94000, 367.38000], [13714.34000, 357.69000], [13710.15000, 342.38000], [13706.04000, 326.88000], [13704.84000, 322.09000], [13702.25000, 311.88000], [13698.65000, 296.98000], [13695.34000, 282.38000], [13690.04000, 258.79000], [13448.04000, 258.79000]]"
L0004,s000211,M0004,"[[9996.24000, 340.88000], [9996.24000, 386.58000], [9996.34000, 388.67000], [9996.53000, 391.28000], [9997.03000, 393.96000], [9997.74000, 396.78000], [9998.74000, 399.46000], [9999.94000, 401.88000], [10001.13000, 404.28000], [10002.74000, 406.67000], [10004.44000, 408.78000], [10006.44000, 410.78000], [10010.24000, 413.58000], [10014.44000, 415.96000], [10018.94000, 417.58000], [10023.13000, 418.78000], [10027.63000, 419.46000], [10031.84000, 419.88000], [10232.74000, 419.88000], [10236.94000, 419.46000], [10241.34000, 418.78000], [10245.63000, 417.58000], [10250.03000, 415.96000], [10254.24000, 413.58000], [10258.03000, 410.78000], [10260.03000, 408.78000], [10261.74000, 406.67000], [10263.34000, 404.28000], [10264.63000, 401.88000], [10265.74000, 399.46000], [10266.74000, 396.78000], [10267.44000, 393.96000], [10267.94000, 391.28000], [10268.13000, 388.67000], [10268.24000, 386.58000], [10268.24000, 325.88000], [9996.24000, 325.88000], [9996.24000, 340.88000]]"
L0004,s000212,M0004,"[[10039.68000, 774.27000], [10039.68000, 819.97000], [10039.88000, 822.27000], [10039.97000, 824.46000], [10040.47000, 827.07000], [10041.07000, 829.67000], [10042.07000, 832.27000], [10043.18000, 834.57000], [10044.38000, 836.86000], [10045.88000, 839.27000], [10047.47000, 841.17000], [10049.38000, 843.07000], [10052.97000, 845.77000], [10057.07000, 847.96000], [10061.28000, 849.46000], [10065.38000, 850.67000], [10069.68000, 851.46000], [10073.78000, 851.67000], [10077.47000, 851.77000], [10270.97000, 851.77000], [10274.57000, 851.67000], [10278.68000, 851.46000], [10282.97000, 850.67000], [10287.07000, 849.46000], [10291.38000, 847.96000], [10295.38000, 845.77000], [10298.97000, 843.07000], [10300.88000, 841.17000], [10302.47000, 839.27000], [10303.97000, 836.86000], [10305.18000, 834.57000], [10306.28000, 832.27000], [10307.28000, 829.67000], [10307.88000, 827.07000], [10308.38000, 824.46000], [10308.57000, 822.27000], [10308.68000, 819.97000], [10308.68000, 759.27000], [10039.68000, 759.27000], [10039.68000, 774.27000]]"
L0004,s000213,M0004,"[[15384.68000, 1513.48000], [15384.68000, 1559.17000], [15384.78000, 1561.28000], [15384.97000, 1563.88000], [15385.47000, 1566.57000], [15386.18000, 1569.28000], [15387.18000, 1572.07000], [15388.38000, 1574.48000], [15389.57000, 1576.88000], [15391.18000, 1579.28000], [15392.88000, 1581.38000], [15394.88000, 1583.38000], [15398.68000, 1586.17000], [15402.88000, 1588.57000], [15407.38000, 1590.17000], [15411.57000, 1591.38000], [15416.07000, 1592.07000], [15420.28000, 1592.38000], [15423.97000, 1592.48000], [15617.47000, 1592.48000], [15621.18000, 1592.38000], [15625.38000, 1592.07000], [15629.78000, 1591.38000], [15634.07000, 1590.17000], [15638.47000, 1588.57000], [15642.68000, 1586.17000], [15646.47000, 1583.38000], [15648.47000, 1581.38000], [15650.18000, 1579.28000], [15651.78000, 1576.88000], [15653.07000, 1574.48000], [15654.18000, 1572.07000], [15655.18000, 1569.28000], [15655.88000, 1566.57000], [15656.38000, 1563.88000], [15656.57000, 1561.28000], [15656.68000, 1559.17000], [15656.68000, 1498.48000], [15384.68000, 1498.48000], [15384.68000, 1513.48000]]"
L0004,s000214,M0004,"[[726.48000, 1551.08000], [728.38000, 1587.99000], [736.98000, 1586.67000], [738.98000, 1586.38000], [741.19000, 1585.99000], [743.09000, 1585.67000], [745.59000, 1585.29000], [747.98000, 1584.79000], [750.69000, 1584.38000], [753.48000, 1583.88000], [759.19000, 1582.99000], [765.78000, 1581.88000], [770.69000, 1581.08000], [777.28000, 1580.08000], [778.38000, 1579.88000], [779.59000, 1579.67000], [786.69000, 1578.58000], [795.98000, 1577.29000], [804.69000, 1575.99000], [812.78000, 1574.98000], [821.09000, 1573.98000], [829.09000, 1573.08000], [844.69000, 1571.58000], [876.48000, 1569.58000], [769.38000, 1509.79000], [762.98000, 1508.79000], [756.88000, 1507.79000], [751.09000, 1506.38000], [748.09000, 1505.69000], [725.09000, 1523.48000], [726.48000, 1551.08000]]"
L0004,s000215,M0004,"[[14000.21000, 828.85000], [14000.21000, 634.25000], [13959.10000, 625.75000], [13925.31000, 618.94000], [13892.41000, 612.55000], [13875.41000, 609.44000], [13858.91000, 606.55000], [13825.41000, 601.14000], [13791.60000, 596.44000], [13755.81000, 592.14000], [13736.41000, 589.85000], [13718.10000, 587.44000], [13700.10000, 584.64000], [13682.10000, 581.35000], [13667.00000, 577.94000], [13651.91000, 574.05000], [13636.50000, 569.75000], [13621.50000, 565.25000], [13575.60000, 550.85000], [13573.81000, 561.44000], [13573.60000, 562.64000], [13573.41000, 563.25000], [13572.31000, 568.55000], [13570.91000, 573.64000], [13569.10000, 578.85000], [13567.21000, 583.75000], [13562.50000, 594.05000], [13559.91000, 598.85000], [13557.00000, 603.75000], [13550.71000, 613.44000], [13543.91000, 622.55000], [13534.81000, 633.25000], [13524.81000, 643.64000], [13514.41000, 653.85000], [13503.71000, 663.85000], [13481.31000, 684.25000], [13474.31000, 690.85000], [13467.50000, 697.64000], [13460.81000, 704.85000], [13457.50000, 708.75000], [13454.21000, 712.75000], [13448.31000, 721.05000], [13443.00000, 730.14000], [13439.00000, 739.25000], [13436.00000, 748.35000], [13433.71000, 757.55000], [13432.81000, 762.25000], [13432.10000, 767.05000], [13431.10000, 776.35000], [13430.71000, 785.55000], [13430.71000, 792.14000], [13431.10000, 803.25000], [13431.60000, 809.25000], [13432.41000, 815.05000], [13433.60000, 821.05000], [13435.10000, 827.14000], [13438.00000, 835.35000], [13441.41000, 843.05000], [13445.41000, 850.55000], [13449.81000, 857.75000], [13459.50000, 870.75000], [13469.60000, 881.94000], [13480.10000, 891.94000], [13490.81000, 901.25000], [13501.41000, 910.15000], [13522.00000, 927.85000], [13533.10000, 938.75000], [13538.41000, 944.44000], [13543.41000, 950.25000], [13548.31000, 956.25000], [13552.91000, 962.35000], [13557.21000, 968.54000], [13561.21000, 974.94000], [13564.81000, 981.35000], [13568.10000, 987.94000], [13571.10000, 994.65000], [13573.60000, 1001.35000], [13573.81000, 1001.85000], [13574.00000, 1002.75000], [13576.71000, 1011.54000], [13621.50000, 997.44000], [13636.60000, 992.94000], [13651.81000, 988.65000], [13667.00000, 984.75000], [13682.10000, 981.35000], [13700.10000, 978.04000], [13718.10000, 975.25000], [13736.41000, 972.85000], [13791.60000, 966.35000], [13825.31000, 961.65000], [13859.10000, 956.15000], [13875.50000, 953.25000], [13892.60000, 950.15000], [13925.50000, 943.75000], [13959.31000, 936.94000], [14000.21000, 928.44000], [14000.21000, 828.85000]]"
L0004,s000216,M0004,"[[13856.22000, 307.55000], [13874.43000, 307.55000], [13891.22000, 286.54000], [13891.22000, 279.54000], [13876.02000, 260.54000], [13719.22000, 260.55000], [13719.22000, 330.54000], [13856.22000, 330.54000], [13856.22000, 307.55000]]"
L0004,s000217,M0004,"[[11614.61000, 797.05000], [11636.71000, 793.65000], [11647.11000, 792.15000], [11658.71000, 790.45000], [11669.51000, 788.95000], [11675.01000, 788.25000], [11684.61000, 787.05000], [11686.71000, 786.84000], [11688.71000, 786.55000], [11690.91000, 786.34000], [11701.41000, 785.05000], [11711.91000, 784.05000], [11725.91000, 782.84000], [11740.01000, 781.75000], [11753.91000, 780.84000], [11768.01000, 780.25000], [11784.21000, 779.75000], [11800.71000, 779.34000], [11821.61000, 779.25000], [11843.82000, 779.15000], [11866.11000, 779.25000], [11887.01000, 779.34000], [11903.51000, 779.75000], [11919.71000, 780.25000], [11933.82000, 780.84000], [11947.71000, 781.75000], [11961.82000, 782.75000], [11975.71000, 783.95000], [11986.32000, 784.95000], [11996.82000, 786.15000], [11998.91000, 786.45000], [12001.01000, 786.75000], [12003.11000, 786.95000], [12006.51000, 787.34000], [12012.61000, 788.15000], [12018.21000, 788.84000], [12029.01000, 790.34000], [12040.61000, 792.05000], [12051.01000, 793.55000], [12073.11000, 796.84000], [12077.21000, 714.45000], [12055.11000, 717.65000], [12043.41000, 719.15000], [12031.41000, 720.65000], [12019.71000, 721.95000], [12018.41000, 722.05000], [12015.41000, 722.25000], [12014.82000, 722.25000], [12010.82000, 722.55000], [12009.21000, 722.65000], [11998.51000, 723.15000], [11988.32000, 723.55000], [11977.82000, 723.84000], [11960.01000, 723.84000], [11942.71000, 723.45000], [11935.21000, 723.25000], [11927.41000, 723.05000], [11919.91000, 722.95000], [11915.11000, 722.84000], [11910.41000, 722.65000], [11905.21000, 722.55000], [11887.71000, 722.34000], [11877.51000, 722.25000], [11810.11000, 722.25000], [11799.91000, 722.34000], [11782.51000, 722.65000], [11772.61000, 722.84000], [11760.21000, 723.15000], [11752.41000, 723.34000], [11745.01000, 723.55000], [11727.61000, 723.95000], [11709.82000, 723.95000], [11699.32000, 723.65000], [11689.11000, 723.34000], [11678.41000, 722.84000], [11676.82000, 722.65000], [11672.91000, 722.45000], [11672.32000, 722.34000], [11669.32000, 722.15000], [11668.01000, 722.05000], [11656.21000, 720.84000], [11644.21000, 719.34000], [11632.61000, 717.84000], [11610.41000, 714.65000], [11614.61000, 797.05000]]"
L0004,s000218,M0004,"[[15305.01000, 252.37000], [15303.30000, 252.46000], [15296.90000, 252.46000], [15295.11000, 252.37000], [15288.21000, 252.17000], [15281.40000, 251.67000], [15274.61000, 250.96000], [15266.51000, 249.46000], [15258.71000, 247.37000], [15251.30000, 244.46000], [15245.80000, 241.37000], [15240.51000, 237.67000], [15235.61000, 233.27000], [15233.30000, 230.96000], [15231.11000, 228.46000], [15229.01000, 225.96000], [15225.71000, 221.57000], [15222.80000, 217.17000], [15220.21000, 212.57000], [15218.61000, 209.17000], [15217.11000, 205.46000], [15212.30000, 192.87000], [15043.21000, 237.37000], [15045.11000, 247.17000], [15047.21000, 257.67000], [15049.51000, 269.07000], [15051.61000, 280.07000], [15052.71000, 285.46000], [15052.80000, 285.96000], [15053.71000, 291.17000], [15054.80000, 296.77000], [15056.11000, 304.77000], [15057.40000, 312.67000], [15058.51000, 320.67000], [15059.21000, 327.17000], [15059.80000, 333.87000], [15061.21000, 349.95000], [15548.80000, 349.95000], [15550.30000, 333.87000], [15550.90000, 327.17000], [15551.61000, 320.67000], [15552.71000, 312.66000], [15554.01000, 304.76000], [15555.30000, 296.76000], [15556.30000, 291.16000], [15557.30000, 285.95000], [15557.40000, 285.45000], [15558.40000, 280.06000], [15560.61000, 269.06000], [15562.90000, 257.66000], [15565.01000, 247.16000], [15566.90000, 237.36000], [15397.80000, 192.87000], [15393.01000, 205.46000], [15391.40000, 209.17000], [15389.90000, 212.57000], [15387.30000, 217.17000], [15384.40000, 221.57000], [15381.11000, 225.96000], [15379.01000, 228.46000], [15376.71000, 230.96000], [15374.51000, 233.27000], [15369.61000, 237.67000], [15364.30000, 241.37000], [15358.80000, 244.46000], [15351.40000, 247.37000], [15343.61000, 249.46000], [15335.51000, 250.96000], [15328.71000, 251.67000], [15321.90000, 252.17000], [15315.01000, 252.37000], [15313.21000, 252.46000], [15306.80000, 252.46000], [15305.01000, 252.37000]]"
L0004,s000219,M0004,"[[1896.51000, 443.78000], [1896.51000, 411.38000], [1756.51000, 411.39000], [1756.51000, 443.78000], [1896.51000, 443.78000]]"
L0004,s000220,M0004,"[[11084.33000, 1254.20000], [11084.53000, 1239.00000], [11084.53000, 1223.40000], [11084.43000, 1207.90000], [11084.03000, 1191.00000], [11083.43000, 1173.80000], [11082.73000, 1157.11000], [11082.12000, 1144.11000], [11081.43000, 1131.70000], [11080.53000, 1119.00000], [11079.33000, 1105.80000], [11077.83000, 1092.61000], [11076.12000, 1079.70000], [11074.62000, 1069.50000], [11072.93000, 1059.30000], [11070.93000, 1049.20000], [11068.12000, 1037.30000], [11065.12000, 1025.61000], [11060.93000, 1010.20000], [11044.03000, 1012.90000], [11036.93000, 1014.00000], [11029.62000, 1015.00000], [11017.03000, 1016.20000], [11004.53000, 1016.80000], [10991.93000, 1016.50000], [10982.12000, 1015.50000], [10972.33000, 1013.80000], [10962.62000, 1011.50000], [10957.93000, 1010.00000], [10953.33000, 1008.40000], [10944.33000, 1004.50000], [10935.83000, 999.90000], [10930.53000, 996.20000], [10925.33000, 992.00000], [10920.53000, 987.61000], [10916.03000, 982.80000], [10908.03000, 972.30000], [10902.73000, 962.90000], [10898.03000, 952.80000], [10893.33000, 942.00000], [10893.12000, 941.50000], [10889.73000, 933.70000], [10877.53000, 933.70000], [10845.83000, 934.70000], [10813.93000, 936.20000], [10782.43000, 937.30000], [10754.83000, 936.90000], [10727.12000, 936.00000], [10699.43000, 934.80000], [10652.93000, 933.20000], [10606.33000, 931.81000], [10559.53000, 929.91000], [10519.12000, 927.61000], [10479.03000, 924.81000], [10428.43000, 921.01000], [10427.93000, 931.11000], [10427.83000, 932.21000], [10427.03000, 943.51000], [10425.93000, 955.01000], [10424.53000, 966.31000], [10422.93000, 977.51000], [10418.73000, 999.91000], [10408.62000, 1038.62000], [10402.93000, 1058.21000], [10397.53000, 1077.51000], [10392.53000, 1097.41000], [10388.33000, 1117.61000], [10385.83000, 1136.41000], [10384.33000, 1155.01000], [10383.43000, 1173.71000], [10383.03000, 1192.31000], [10382.93000, 1229.21000], [10382.93000, 1279.21000], [10383.03000, 1316.11000], [10383.43000, 1334.71000], [10384.33000, 1353.51000], [10385.83000, 1372.11000], [10388.33000, 1390.81000], [10392.53000, 1411.11000], [10397.53000, 1430.91000], [10402.93000, 1450.31000], [10408.62000, 1469.91000], [10418.73000, 1508.61000], [10422.93000, 1530.91000], [10424.53000, 1542.21000], [10425.93000, 1553.51000], [10427.03000, 1565.01000], [10427.83000, 1576.31000], [10427.93000, 1577.41000], [10428.43000, 1587.40000], [10479.03000, 1583.61000], [10519.12000, 1580.81000], [10559.53000, 1578.51000], [10606.33000, 1576.71000], [10652.93000, 1575.31000], [10699.43000, 1573.71000], [10727.12000, 1572.51000], [10754.83000, 1571.51000], [10782.43000, 1571.21000], [10813.93000, 1572.21000], [10845.83000, 1573.81000], [10877.53000, 1574.71000], [10880.93000, 1574.81000], [10889.73000, 1574.81000], [10893.12000, 1567.01000], [10893.33000, 1566.41000], [10898.03000, 1555.71000], [10902.73000, 1545.51000], [10908.03000, 1536.11000], [10916.03000, 1525.61000], [10920.53000, 1520.91000], [10925.34000, 1516.41000], [10930.53000, 1512.31000], [10935.84000, 1508.61000], [10944.34000, 1503.91000], [10953.34000, 1500.11000], [10957.93000, 1498.41000], [10962.62000, 1497.00000], [10972.33000, 1494.61000], [10982.12000, 1492.91000], [10991.93000, 1491.91000], [11004.53000, 1491.61000], [11017.03000, 1492.21000], [11029.62000, 1493.50000], [11036.93000, 1494.50000], [11044.03000, 1495.50000], [11060.93000, 1498.20000], [11065.12000, 1482.80000], [11068.12000, 1471.20000], [11070.93000, 1459.21000], [11072.93000, 1449.10000], [11074.62000, 1438.90000], [11076.12000, 1428.80000], [11077.83000, 1415.80000], [11079.33000, 1402.60000], [11080.53000, 1389.50000], [11081.43000, 1376.70000], [11082.12000, 1364.40000], [11082.73000, 1351.40000], [11083.43000, 1334.70000], [11084.03000, 1317.51000], [11084.43000, 1300.51000], [11084.53000, 1285.01000], [11084.53000, 1269.51000], [11084.33000, 1254.20000]]"
L0004,s000221,M0004,"[[6451.26000, 1353.15000], [6451.26000, 1356.55000], [6451.65000, 1365.74000], [6452.65000, 1374.95000], [6453.36000, 1379.74000], [6454.26000, 1384.55000], [6456.55000, 1393.65000], [6459.55000, 1402.74000], [6463.46000, 1411.84000], [6468.86000, 1420.95000], [6474.76000, 1429.24000], [6478.05000, 1433.24000], [6481.36000, 1437.15000], [6488.05000, 1444.34000], [6494.86000, 1451.15000], [6501.86000, 1457.74000], [6524.26000, 1478.24000], [6534.96000, 1488.24000], [6545.36000, 1498.34000], [6555.26000, 1508.74000], [6564.46000, 1519.45000], [6571.26000, 1528.65000], [6577.55000, 1538.34000], [6580.36000, 1543.15000], [6582.96000, 1547.95000], [6587.76000, 1558.24000], [6589.65000, 1563.15000], [6591.36000, 1568.34000], [6592.76000, 1573.45000], [6593.96000, 1578.74000], [6594.05000, 1579.34000], [6594.26000, 1580.55000], [6596.15000, 1591.15000], [6642.05000, 1576.74000], [6657.05000, 1572.24000], [6672.36000, 1567.95000], [6687.46000, 1564.05000], [6702.65000, 1560.65000], [6720.55000, 1557.34000], [6738.65000, 1554.55000], [6756.96000, 1552.15000], [6776.36000, 1549.84000], [6812.15000, 1545.65000], [6845.96000, 1540.84000], [6879.46000, 1535.45000], [6895.86000, 1532.55000], [6912.96000, 1529.45000], [6945.86000, 1523.05000], [6979.65000, 1516.24000], [7020.65000, 1507.74000], [7020.65000, 1213.55000], [6979.86000, 1205.15000], [6945.96000, 1198.24000], [6913.15000, 1191.95000], [6896.05000, 1188.74000], [6879.65000, 1185.85000], [6845.76000, 1180.35000], [6812.15000, 1175.74000], [6756.96000, 1169.15000], [6738.65000, 1166.74000], [6720.65000, 1163.95000], [6702.65000, 1160.65000], [6687.55000, 1157.24000], [6672.36000, 1153.35000], [6657.05000, 1149.05000], [6642.05000, 1144.55000], [6597.15000, 1130.45000], [6594.55000, 1139.24000], [6594.26000, 1140.15000], [6594.15000, 1140.65000], [6591.65000, 1147.35000], [6588.65000, 1154.05000], [6585.36000, 1160.65000], [6581.76000, 1167.05000], [6577.76000, 1173.45000], [6573.46000, 1179.65000], [6568.86000, 1185.74000], [6563.96000, 1191.74000], [6558.96000, 1197.55000], [6553.65000, 1203.24000], [6542.55000, 1214.15000], [6521.96000, 1231.85000], [6511.26000, 1240.74000], [6500.65000, 1250.05000], [6490.15000, 1260.15000], [6479.96000, 1271.24000], [6470.36000, 1284.24000], [6465.86000, 1291.55000], [6461.96000, 1298.95000], [6458.55000, 1306.65000], [6455.65000, 1314.85000], [6454.05000, 1321.05000], [6452.96000, 1326.95000], [6452.15000, 1332.85000], [6451.65000, 1338.74000], [6451.26000, 1349.85000], [6451.26000, 1353.15000]]"
